"id","UDALERRIA_KODEA/COD_MUNICIPIO","UDALERRIA/MUNICIPIO","EKITALDIA/EJERCICIO","EDUKIONTZI_KODEA/COD_CONTENEDOR","EDUKIONTZIAREN MODELOA_CAS/MODELO CONTENEDOR_CAS","HONDAKINAREN FRAKZIOA_CAS/FRACCION DEL RESIDUO_CAS","longitude","latitude","horaMin","horaMax"
238,3,"AMOREBIETA-ETXANO",2020,96,"CARGA VERTICAL","ENVASES LIGEROS","521688,49","4785058,01",0,23
239,3,"AMOREBIETA-ETXANO",2020,97,"SOTERRADO","ENVASES LIGEROS","521700,29","4784808,52",0,23
240,3,"AMOREBIETA-ETXANO",2020,98,"SOTERRADO","ENVASES LIGEROS","521703,13","4784809,06",0,23
241,3,"AMOREBIETA-ETXANO",2020,99,"SOTERRADO","ENVASES LIGEROS","521991,93","4785441,59",0,23
242,3,"AMOREBIETA-ETXANO",2020,100,"SOTERRADO","ENVASES LIGEROS","521282,02","4785492,08",0,23
2680,69,"MUNGIA",2020,11,"SOTERRADO","ENVASES LIGEROS","512035,14","4800420,27",0,23
243,3,"AMOREBIETA-ETXANO",2020,101,"SOTERRADO","ENVASES LIGEROS","521492,83","4784995,74",0,23
244,3,"AMOREBIETA-ETXANO",2020,102,"SOTERRADO","ENVASES LIGEROS","521495,02","4784993,14",0,23
245,3,"AMOREBIETA-ETXANO",2020,103,"SOTERRADO","ENVASES LIGEROS","521766,1","4785179,39",0,23
246,3,"AMOREBIETA-ETXANO",2020,104,"CARGA VERTICAL","ENVASES LIGEROS","521761,99","4785305,51",0,23
247,3,"AMOREBIETA-ETXANO",2020,105,"SOTERRADO","ENVASES LIGEROS","521232,37","4785727,32",0,23
248,3,"AMOREBIETA-ETXANO",2020,106,"SOTERRADO","ENVASES LIGEROS","522032,53","4785318,96",0,23
249,3,"AMOREBIETA-ETXANO",2020,107,"SOTERRADO","ENVASES LIGEROS","522113,73","4785400,63",0,23
250,3,"AMOREBIETA-ETXANO",2020,109,"SOTERRADO","ENVASES LIGEROS","522029,05","4785317,33",0,23
251,3,"AMOREBIETA-ETXANO",2020,110,"SOTERRADO","ENVASES LIGEROS","521702,42","4785573,61",0,23
252,3,"AMOREBIETA-ETXANO",2020,111,"SOTERRADO","ENVASES LIGEROS","521662,24","4785230,19",0,23
253,3,"AMOREBIETA-ETXANO",2020,112,"SOTERRADO","ENVASES LIGEROS","521659,94","4785231,91",0,23
254,3,"AMOREBIETA-ETXANO",2020,113,"SOTERRADO","ENVASES LIGEROS","521938,84","4785423,07",0,23
255,3,"AMOREBIETA-ETXANO",2020,114,"SOTERRADO","ENVASES LIGEROS","521941,35","4785421,99",0,23
256,3,"AMOREBIETA-ETXANO",2020,115,"CARGA VERTICAL","ENVASES LIGEROS","521207,27","4785290,18",0,23
257,3,"AMOREBIETA-ETXANO",2020,116,"SOTERRADO","ENVASES LIGEROS","521993,99","4785444,42",0,23
258,3,"AMOREBIETA-ETXANO",2020,117,"SOTERRADO","ENVASES LIGEROS","522113,25","4785399,13",0,23
259,3,"AMOREBIETA-ETXANO",2020,118,"SOTERRADO","ENVASES LIGEROS","521906,24","4785129,04",0,23
260,3,"AMOREBIETA-ETXANO",2020,119,"SOTERRADO","ENVASES LIGEROS","521908,2","4785126,56",0,23
261,3,"AMOREBIETA-ETXANO",2020,120,"CARGA VERTICAL","ENVASES LIGEROS","521414,04","4784901,72",0,23
262,3,"AMOREBIETA-ETXANO",2020,121,"CARGA VERTICAL","ENVASES LIGEROS","524084,62","4783317,91",0,23
263,3,"AMOREBIETA-ETXANO",2020,122,"SOTERRADO","ENVASES LIGEROS","521763,6","4785314,63",0,23
264,3,"AMOREBIETA-ETXANO",2020,123,"SOTERRADO","ENVASES LIGEROS","521757,57","4785325,25",0,23
265,3,"AMOREBIETA-ETXANO",2020,124,"CARGA VERTICAL","ENVASES LIGEROS","521788,24","4785271,41",0,23
266,3,"AMOREBIETA-ETXANO",2020,125,"SOTERRADO","ENVASES LIGEROS","522003,4","4785570,87",0,23
267,3,"AMOREBIETA-ETXANO",2020,126,"CARGA VERTICAL","ENVASES LIGEROS","524087,16","4783318,97",0,23
268,4,"AMOROTO",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","539546,43","4797500,02",0,23
269,4,"AMOROTO",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","539981,94","4799135,07",0,23
270,4,"AMOROTO",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","539493,65","4797153,96",0,23
271,4,"AMOROTO",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","542017,77","4795910,92",0,23
272,4,"AMOROTO",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","540664,29","4798356,4",0,23
273,4,"AMOROTO",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","540237,36","4799650,27",0,23
274,4,"AMOROTO",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","539868,54","4797923,15",0,23
275,4,"AMOROTO",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","539399,02","4797435,63",0,23
276,5,"ARAKALDO",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","504831,7789","4777894,99",0,23
277,5,"ARAKALDO",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","505361,5048","4777912,988",0,23
278,6,"ARANTZAZU",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","516985,54","4778366,46",0,23
279,6,"ARANTZAZU",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","517173,11","4778172,96",0,23
280,6,"ARANTZAZU",2020,5,"SOTERRADO","ENVASES LIGEROS","517070,97","4778292,51",0,23
281,6,"ARANTZAZU",2020,6,"SOTERRADO","ENVASES LIGEROS","516837,26","4778218,59",0,23
282,6,"ARANTZAZU",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","517126,41","4777491,26",0,23
283,6,"ARANTZAZU",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","517115,1","4777966,95",0,23
285,93,"AREATZA",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","518866,87","4774152,97",0,23
286,93,"AREATZA",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","518682,05","4774468,26",0,23
287,93,"AREATZA",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","518720,85","4774362,48",0,23
288,93,"AREATZA",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","518855,29","4774238,16",0,23
289,93,"AREATZA",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","518558,92","4774573,26",0,23
290,93,"AREATZA",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","518451,12","4774617,54",0,23
291,93,"AREATZA",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","518945,05","4773934,23",0,23
292,93,"AREATZA",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","518868,44","4774297,12",0,23
293,93,"AREATZA",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","519006,51","4774197,49",0,23
294,93,"AREATZA",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","518964,19","4774625,36",0,23
295,93,"AREATZA",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","518660,75","4774321,45",0,23
296,9,"ARRANKUDIAGA",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","506693,794","4780143,685",0,23
297,9,"ARRANKUDIAGA",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","506621,3663","4779747,481",0,23
298,9,"ARRANKUDIAGA",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","506120,2651","4782499,097",0,23
299,9,"ARRANKUDIAGA",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","505362,5634","4782378,362",0,23
300,9,"ARRANKUDIAGA",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","504829,9895","4777494,37",0,23
301,9,"ARRANKUDIAGA",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","506186,3643","4779425,423",0,23
302,9,"ARRANKUDIAGA",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","506622,1329","4779744,872",0,23
303,9,"ARRANKUDIAGA",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","506502,9566","4779992,31",0,23
304,9,"ARRANKUDIAGA",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","506567,3586","4780135,311",0,23
305,9,"ARRANKUDIAGA",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","505017,7482","4782264,1",0,23
306,9,"ARRANKUDIAGA",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","506902,2445","4780551,744",0,23
307,9,"ARRANKUDIAGA",2020,16,"CARGA VERTICAL","ENVASES LIGEROS","506338,6653","4780122,056",0,23
308,9,"ARRANKUDIAGA",2020,17,"CARGA VERTICAL","ENVASES LIGEROS","506480,8691","4780063,209",0,23
309,9,"ARRANKUDIAGA",2020,19,"CARGA VERTICAL","ENVASES LIGEROS","506999,9784","4780807,293",0,23
310,9,"ARRANKUDIAGA",2020,20,"CARGA VERTICAL","ENVASES LIGEROS","505739,5785","4779059,483",0,23
311,914,"ARRATZU",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","529122,72","4794941,19",0,23
312,914,"ARRATZU",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","528027,67","4796364,95",0,23
313,914,"ARRATZU",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","529011,16","4796529,35",0,23
314,914,"ARRATZU",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","527016,71","4796965,26",0,23
315,914,"ARRATZU",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","528552,32","4796590,04",0,23
316,914,"ARRATZU",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","529118,43","4796139,7",0,23
317,914,"ARRATZU",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","529224,05","4795809,85",0,23
318,914,"ARRATZU",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","528976,33","4795852,78",0,23
319,914,"ARRATZU",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","528461,99","4795984,33",0,23
320,914,"ARRATZU",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","529352,42","4795075,16",0,23
321,914,"ARRATZU",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","529347,4","4794021,46",0,23
322,914,"ARRATZU",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","527044,01","4796474,62",0,23
323,914,"ARRATZU",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","529175,83","4795034,73",0,23
324,914,"ARRATZU",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","528769,84","4796761,83",0,23
325,914,"ARRATZU",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","527108,89","4796948,07",0,23
326,10,"ARRIETA",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","519860,21","4797317,32",0,23
327,10,"ARRIETA",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","518761,97","4798932,47",0,23
328,10,"ARRIETA",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","519804,61","4798852,04",0,23
329,10,"ARRIETA",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","519147,55","4798591,79",0,23
330,10,"ARRIETA",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","518308,05","4799836,52",0,23
331,10,"ARRIETA",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","517888,33","4798748,88",0,23
332,10,"ARRIETA",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","518028,58","4797150,54",0,23
333,10,"ARRIETA",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","519293,06","4797313,84",0,23
334,10,"ARRIETA",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","519749,99","4798050,14",0,23
335,10,"ARRIETA",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","518307,41","4797583,26",0,23
336,10,"ARRIETA",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","517880,08","4797921,66",0,23
337,11,"ARRIGORRIAGA",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","509149,19","4783890,12",0,23
338,11,"ARRIGORRIAGA",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","509171,2","4783811,55",0,23
339,11,"ARRIGORRIAGA",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","509189,11","4783863,68",0,23
340,11,"ARRIGORRIAGA",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","509216,08","4783976,09",0,23
341,11,"ARRIGORRIAGA",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","509130,74","4784648,98",0,23
342,11,"ARRIGORRIAGA",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","509154,21","4784049,92",0,23
343,11,"ARRIGORRIAGA",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","509172,92","4784392,98",0,23
344,11,"ARRIGORRIAGA",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","509055,07","4784370,46",0,23
2681,69,"MUNGIA",2020,12,"SOTERRADO","ENVASES LIGEROS","512374,61","4800314,31",0,23
345,11,"ARRIGORRIAGA",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","508998,98","4784442,9",0,23
346,11,"ARRIGORRIAGA",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","509057,16","4783703,05",0,23
347,11,"ARRIGORRIAGA",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","508832,17","4783874,62",0,23
348,11,"ARRIGORRIAGA",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","508940,11","4783653,08",0,23
349,11,"ARRIGORRIAGA",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","508977,5","4784705,34",0,23
350,11,"ARRIGORRIAGA",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","509238,02","4784030,71",0,23
351,11,"ARRIGORRIAGA",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","506652,14","4787516,78",0,23
352,11,"ARRIGORRIAGA",2020,16,"CARGA VERTICAL","ENVASES LIGEROS","509108,48","4783949,23",0,23
353,11,"ARRIGORRIAGA",2020,17,"CARGA VERTICAL","ENVASES LIGEROS","506705,69","4787862,29",0,23
354,11,"ARRIGORRIAGA",2020,18,"CARGA VERTICAL","ENVASES LIGEROS","506753,03","4787888,59",0,23
355,11,"ARRIGORRIAGA",2020,19,"CARGA VERTICAL","ENVASES LIGEROS","506713,58","4787817,6",0,23
356,11,"ARRIGORRIAGA",2020,20,"CARGA VERTICAL","ENVASES LIGEROS","506638,4","4787757,74",0,23
357,11,"ARRIGORRIAGA",2020,21,"CARGA VERTICAL","ENVASES LIGEROS","506590,41","4787715,37",0,23
358,11,"ARRIGORRIAGA",2020,22,"CARGA VERTICAL","ENVASES LIGEROS","509119,35","4783720,95",0,23
359,11,"ARRIGORRIAGA",2020,23,"CARGA VERTICAL","ENVASES LIGEROS","509167,55","4784491,64",0,23
360,11,"ARRIGORRIAGA",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","509201","4784092,32",0,23
361,11,"ARRIGORRIAGA",2020,25,"CARGA VERTICAL","ENVASES LIGEROS","508957,22","4783979,86",0,23
362,11,"ARRIGORRIAGA",2020,26,"CARGA VERTICAL","ENVASES LIGEROS","508948,39","4784230,94",0,23
363,11,"ARRIGORRIAGA",2020,27,"CARGA VERTICAL","ENVASES LIGEROS","509059,46","4783703,39",0,23
364,11,"ARRIGORRIAGA",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","508829,88","4783875,16",0,23
365,11,"ARRIGORRIAGA",2020,29,"CARGA VERTICAL","ENVASES LIGEROS","508779,92","4784095,03",0,23
366,11,"ARRIGORRIAGA",2020,30,"CARGA VERTICAL","ENVASES LIGEROS","509074,27","4784271,59",0,23
367,11,"ARRIGORRIAGA",2020,31,"CARGA VERTICAL","ENVASES LIGEROS","509174,55","4784391,46",0,23
368,11,"ARRIGORRIAGA",2020,32,"CARGA VERTICAL","ENVASES LIGEROS","509146,53","4784580,08",0,23
369,11,"ARRIGORRIAGA",2020,33,"CARGA VERTICAL","ENVASES LIGEROS","508743,37","4784051,56",0,23
370,11,"ARRIGORRIAGA",2020,34,"CARGA VERTICAL","ENVASES LIGEROS","506662,2","4787580,91",0,23
371,11,"ARRIGORRIAGA",2020,35,"CARGA VERTICAL","ENVASES LIGEROS","506482,08","4787599,73",0,23
372,11,"ARRIGORRIAGA",2020,36,"CARGA VERTICAL","ENVASES LIGEROS","506522,36","4787713,36",0,23
373,11,"ARRIGORRIAGA",2020,37,"CARGA VERTICAL","ENVASES LIGEROS","508921,55","4783846,18",0,23
374,11,"ARRIGORRIAGA",2020,38,"CARGA VERTICAL","ENVASES LIGEROS","509199,48","4784091,13",0,23
375,11,"ARRIGORRIAGA",2020,39,"CARGA VERTICAL","ENVASES LIGEROS","508780,47","4784093,4",0,23
376,11,"ARRIGORRIAGA",2020,41,"CARGA VERTICAL","ENVASES LIGEROS","508863,66","4784463,78",0,23
377,11,"ARRIGORRIAGA",2020,42,"CARGA VERTICAL","ENVASES LIGEROS","508936,48","4784505,66",0,23
378,11,"ARRIGORRIAGA",2020,43,"CARGA VERTICAL","ENVASES LIGEROS","506484,69","4787599,84",0,23
379,11,"ARRIGORRIAGA",2020,44,"CARGA VERTICAL","ENVASES LIGEROS","509171,52","4783813,51",0,23
380,11,"ARRIGORRIAGA",2020,45,"CARGA VERTICAL","ENVASES LIGEROS","508907,96","4783489,21",0,23
381,11,"ARRIGORRIAGA",2020,46,"CARGA VERTICAL","ENVASES LIGEROS","509147,18","4784577,91",0,23
382,11,"ARRIGORRIAGA",2020,47,"CARGA VERTICAL","ENVASES LIGEROS","506568,16","4787756,15",0,23
383,11,"ARRIGORRIAGA",2020,48,"CARGA VERTICAL","ENVASES LIGEROS","507199,13","4785121,44",0,23
384,11,"ARRIGORRIAGA",2020,49,"CARGA VERTICAL","ENVASES LIGEROS","508697,49","4784319,84",0,23
385,11,"ARRIGORRIAGA",2020,50,"CARGA VERTICAL","ENVASES LIGEROS","509130,41","4784651,16",0,23
386,11,"ARRIGORRIAGA",2020,51,"CARGA VERTICAL","ENVASES LIGEROS","509152,47","4784048,51",0,23
387,11,"ARRIGORRIAGA",2020,52,"CARGA VERTICAL","ENVASES LIGEROS","508255,33","4781327,93",0,23
388,11,"ARRIGORRIAGA",2020,53,"CARGA VERTICAL","ENVASES LIGEROS","508152,33","4783600,51",0,23
389,11,"ARRIGORRIAGA",2020,54,"CARGA VERTICAL","ENVASES LIGEROS","508857,97","4784312,23",0,23
390,23,"ARTEA",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","517351,87","4775850,53",0,23
391,23,"ARTEA",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","517802,72","4775462,26",0,23
392,23,"ARTEA",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","517471,27","4775740,3",0,23
393,23,"ARTEA",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","517715,95","4775441,49",0,23
394,23,"ARTEA",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","517594,1","4775654,21",0,23
395,23,"ARTEA",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","518213,86","4774810,61",0,23
396,23,"ARTEA",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","517751,35","4775712,66",0,23
397,23,"ARTEA",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","517519,62","4775981,17",0,23
398,23,"ARTEA",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","516977,02","4775696,99",0,23
399,23,"ARTEA",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","517806,96","4775467,37",0,23
400,23,"ARTEA",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","517347,3","4775933,55",0,23
401,23,"ARTEA",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","517260,4","4777081,06",0,23
402,23,"ARTEA",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","515784,13","4776257,32",0,23
403,23,"ARTEA",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","517969,19","4775213,24",0,23
404,8,"ARTZENTALES",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","480528,61","4788437,06",0,23
405,8,"ARTZENTALES",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","482010,04","4788782,72",0,23
406,8,"ARTZENTALES",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","481051,6","4790486,11",0,23
407,8,"ARTZENTALES",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","482462,65","4787575,22",0,23
408,8,"ARTZENTALES",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","482155,4","4787173,47",0,23
409,8,"ARTZENTALES",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","481884,4","4789517,98",0,23
410,8,"ARTZENTALES",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","482464,61","4787573,26",0,23
411,8,"ARTZENTALES",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","482152,34","4787172,39",0,23
412,8,"ARTZENTALES",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","480658,07","4787979,18",0,23
413,8,"ARTZENTALES",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","482585,79","4787695,45",0,23
414,91,"ATXONDO",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","533885,05","4775376,39",0,23
415,91,"ATXONDO",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","533759,33","4773094,47",0,23
416,91,"ATXONDO",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","532599,31","4773828,94",0,23
417,91,"ATXONDO",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","533708,06","4774507,85",0,23
418,91,"ATXONDO",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","533788,18","4775354,81",0,23
419,91,"ATXONDO",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","533837,14","4775446,15",0,23
420,91,"ATXONDO",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","533820,44","4775582,15",0,23
421,91,"ATXONDO",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","534240,74","4775408,38",0,23
422,91,"ATXONDO",2020,20,"CARGA VERTICAL","ENVASES LIGEROS","534161,24","4772091,28",0,23
423,91,"ATXONDO",2020,21,"CARGA VERTICAL","ENVASES LIGEROS","533759,16","4775289,46",0,23
424,91,"ATXONDO",2020,22,"CARGA VERTICAL","ENVASES LIGEROS","533885,81","4775378,34",0,23
425,91,"ATXONDO",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","533645,12","4775451,07",0,23
2725,69,"MUNGIA",2020,62,"SOTERRADO","ENVASES LIGEROS","512674,66","4800220,56",0,23
426,91,"ATXONDO",2020,25,"CARGA VERTICAL","ENVASES LIGEROS","533627,87","4775631,41",0,23
427,91,"ATXONDO",2020,26,"CARGA VERTICAL","ENVASES LIGEROS","532934,12","4774519,15",0,23
428,91,"ATXONDO",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","533640,66","4775317,96",0,23
429,91,"ATXONDO",2020,29,"CARGA VERTICAL","ENVASES LIGEROS","533930,82","4775529,01",0,23
430,70,"AULESTI",2020,1,"SOTERRADO","ENVASES LIGEROS","535473,06","4793996,02",0,23
431,70,"AULESTI",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","535413,5","4793861,82",0,23
432,70,"AULESTI",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","535588,34","4794024,47",0,23
433,70,"AULESTI",2020,4,"SOTERRADO","ENVASES LIGEROS","535551,39","4794080,01",0,23
434,70,"AULESTI",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","535414,14","4793864,1",0,23
435,70,"AULESTI",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","534615,8","4793505,7",0,23
436,70,"AULESTI",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","535660,13","4794174,82",0,23
437,12,"BAKIO",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","514582,03","4806941,07",0,23
438,12,"BAKIO",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","515016,36","4806643,29",0,23
439,12,"BAKIO",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","515385,65","4808548,46",0,23
440,12,"BAKIO",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","515061,86","4806201,29",0,23
441,12,"BAKIO",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","517402,74","4809492,62",0,23
442,12,"BAKIO",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","514959,5","4807750,05",0,23
443,12,"BAKIO",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","515302,03","4808372,39",0,23
444,12,"BAKIO",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","515230,84","4808697,38",0,23
445,12,"BAKIO",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","515150,71","4808363,93",0,23
446,12,"BAKIO",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","517483,44","4809849,73",0,23
447,12,"BAKIO",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","516248,15","4808842,75",0,23
448,12,"BAKIO",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","515077,14","4807965,04",0,23
449,12,"BAKIO",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","515627,34","4808477,41",0,23
450,12,"BAKIO",2020,16,"CARGA VERTICAL","ENVASES LIGEROS","515670,35","4808519,05",0,23
451,12,"BAKIO",2020,17,"CARGA VERTICAL","ENVASES LIGEROS","515100,88","4807349,22",0,23
452,12,"BAKIO",2020,18,"CARGA VERTICAL","ENVASES LIGEROS","515205,66","4807250,46",0,23
453,12,"BAKIO",2020,19,"CARGA VERTICAL","ENVASES LIGEROS","515749,01","4808113,48",0,23
454,12,"BAKIO",2020,20,"CARGA VERTICAL","ENVASES LIGEROS","515498,44","4808024,73",0,23
455,12,"BAKIO",2020,21,"CARGA VERTICAL","ENVASES LIGEROS","515110,31","4808470,83",0,23
456,12,"BAKIO",2020,22,"CARGA VERTICAL","ENVASES LIGEROS","515067,24","4807728,22",0,23
457,12,"BAKIO",2020,23,"CARGA VERTICAL","ENVASES LIGEROS","515611,14","4808208,24",0,23
458,12,"BAKIO",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","515272,7","4807515,78",0,23
459,12,"BAKIO",2020,25,"CARGA VERTICAL","ENVASES LIGEROS","515490,58","4808422,58",0,23
460,12,"BAKIO",2020,26,"CARGA VERTICAL","ENVASES LIGEROS","515974,49","4808710,35",0,23
461,12,"BAKIO",2020,27,"CARGA VERTICAL","ENVASES LIGEROS","516138,15","4808819,12",0,23
462,12,"BAKIO",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","515088,28","4807546,52",0,23
463,12,"BAKIO",2020,33,"CARGA VERTICAL","ENVASES LIGEROS","515628,97","4808478,82",0,23
464,12,"BAKIO",2020,34,"CARGA VERTICAL","ENVASES LIGEROS","515083,17","4807597,35",0,23
465,12,"BAKIO",2020,35,"CARGA VERTICAL","ENVASES LIGEROS","515051,17","4807880,06",0,23
466,12,"BAKIO",2020,36,"CARGA VERTICAL","ENVASES LIGEROS","515428,35","4808246,77",0,23
467,12,"BAKIO",2020,39,"CARGA VERTICAL","ENVASES LIGEROS","515384,67","4808546,4",0,23
468,12,"BAKIO",2020,40,"CARGA VERTICAL","ENVASES LIGEROS","515826,66","4808611,89",0,23
469,12,"BAKIO",2020,41,"CARGA VERTICAL","ENVASES LIGEROS","515082,51","4807600,38",0,23
470,12,"BAKIO",2020,42,"CARGA VERTICAL","ENVASES LIGEROS","515203,18","4808493,31",0,23
471,12,"BAKIO",2020,44,"CARGA VERTICAL","ENVASES LIGEROS","515232,24","4808698,9",0,23
472,12,"BAKIO",2020,45,"CARGA VERTICAL","ENVASES LIGEROS","515272,91","4807518,59",0,23
473,12,"BAKIO",2020,46,"CARGA VERTICAL","ENVASES LIGEROS","515251,29","4807766,06",0,23
